donor_id,name,email,contact_number,password,date_of_birth,gender,education_level,blood_group,first_donation_date,last_donation_date,number_of_donation,total_donation_volume_ml,last_donation_volume_ml,donation_count_outram,donation_count_dhoby_ghaut,donation_count_woodlands,donation_count_jurong_east,donation_count_punggol,had_adverse_reaction_ever,last_blood_quality_screen,availability
9e6bf07ac6,Syafiq Silva,syafiqsilva5243@gmail.com,+65 99978439,mA8kL$1Q1e,1986-01-10,Male,Diploma,A+,2022-11-27,2025-06-08,12,4542,434,3,6,1,1,1,False,Pass,Yes
c3a1d5fd82,John Zhang,johnzhang1424@hotmail.com,+65 95875864,smBcDa4ceR,2004-11-10,Male,Secondary,O+,2025-04-14,2025-09-01,2,836,365,0,0,2,0,0,False,Pass,Yes
9ab2a986dc,David Liu,davidliu5901@hotmail.com,+65 84627492,S6R^Tz&Cc9,2000-07-18,Male,University,O-,2022-01-21,2025-04-11,15,5276,384,0,0,1,9,5,False,Pass,No
733f06f77c,Qiao Clark,qiaoclark5409@hotmail.com,+65 82707206,HgTbeG?mWD,1991-09-18,Female,Primary,A+,2023-04-06,2024-07-03,3,1261,361,0,2,1,0,0,False,Pass,Yes
1a2a6faaba,Caleb Lin,caleblin9353@hotmail.com,+65 86661107,5Xaa9c5g1T,2002-05-01,Male,Secondary,O+,2023-12-10,2024-08-18,4,1699,391,2,0,0,0,2,False,Pass,Yes
ab79cac8a7,Jessica Martinez,jessicamartinez3216@gmail.com,+65 92845689,I$#0yEz@Oq,1979-10-01,Female,University,O+,2020-02-14,2024-09-21,13,4945,428,7,2,1,3,0,False,Pass,Yes
dc83cfc6e1,Susan Liang,susanliang4095@hotmail.com,+65 90721681,vH7^3rkeVb,1965-06-09,Female,Diploma,O+,2023-09-19,2023-09-19,1,364,364,1,0,0,0,0,False,Pass,No
1cce878eb0,Rahul He,rahulhe2270@gmail.com,+65 83155775,TndJL!xby$,1993-12-29,Male,Secondary,A-,2023-07-21,2025-06-12,9,3769,442,2,4,1,0,2,False,Pass,Yes
4cb06f45fc,Ella Feng,ellafeng1841@hotmail.com,+65 99938344,05!*19q#RN,1980-07-24,Female,Diploma,B+,2023-08-16,2025-09-01,9,3537,391,3,4,2,0,0,False,Pass,Yes
adcaba30e7,Daniel Brown,danielbrown5669@hotmail.com,+65 83998243,qBhrb6LubR,1970-03-12,Male,Postgraduate,A-,2022-12-03,2025-10-19,12,4282,382,8,1,2,0,1,False,Pass,Yes
ad7beee69d,Imran Yang,imranyang1128@hotmail.com,+65 99336213,jxEs#hRPj$,1974-11-03,Male,Diploma,O+,2020-03-29,2024-08-11,20,8754,433,2,9,3,3,3,False,Fail,Yes
a22e9aa72d,Liling Ma,lilingma3624@hotmail.com,+65 90713702,HtYz581SWJ,1976-07-27,Female,Postgraduate,A+,2025-01-14,2025-09-23,4,1586,350,0,0,3,1,0,False,Pass,Yes
0012aa7a82,Amit Martinez,amitmartinez6419@gmail.com,+65 96148439,nJhRbBs&l@,1966-03-30,Male,Diploma,O+,2024-11-13,2024-11-13,1,395,395,0,1,0,0,0,False,Pass,Yes
fe1abf10fd,Madison Li,madisonli6661@gmail.com,+65 99620995,b$H3eCs88z,1965-03-07,Female,Secondary,O+,2023-09-18,2024-11-14,4,1441,445,0,1,0,3,0,False,Pass,Yes
bec0bfcfac,Harper Rodriguez,harperrodriguez6868@hotmail.com,+65 84999671,L&i55C7K4k,2000-09-16,Female,Secondary,A+,2023-08-21,2024-10-14,6,2337,373,1,2,2,1,0,False,Pass,Yes
bb7b456ade,Amina Young,aminayoung4782@hotmail.com,+65 85162096,seeUg$xEB6,1978-11-01,Female,University,A-,2022-07-11,2025-07-23,14,5338,427,1,6,4,1,2,False,Pass,Yes
fbd2231cb6,Lucia Rosli,luciarosli9033@gmail.com,+65 89550453,N%iYEC4@T3,1981-04-05,Female,Postgraduate,O+,2021-09-24,2024-04-30,3,1178,394,1,0,0,0,2,False,Pass,No
ffd7e7d246,Firdaus Salleh,firdaussalleh2364@gmail.com,+65 95384970,rcm4*k&AVT,2007-07-19,Male,University,A+,2025-08-02,2025-10-30,2,885,388,0,0,2,0,0,False,Pass,No
89f22f53f9,Chenwei Chen,chenweichen9717@hotmail.com,+65 95335720,idouORBIWd,1968-09-09,Male,University,A+,2023-10-02,2025-10-28,10,4442,386,0,1,7,1,1,False,Pass,Yes
ae4aefecce,Jessica Iskandar,jessicaiskandar3043@gmail.com,+65 95182647,nqb5msc6rB,2003-02-23,Female,Diploma,O+,2024-11-11,2024-11-11,1,441,441,0,1,0,0,0,False,Pass,No
5ababdf0cf,Siti Zheng,sitizheng8930@gmail.com,+65 88528110,YCIhAf6GcO,1969-08-01,Female,University,A+,2023-08-26,2024-10-19,6,2503,394,0,1,3,1,1,False,Pass,Yes
adecc29fad,Noah Gonzalez,noahgonzalez8075@hotmail.com,+65 89992604,BhD0JSiCW!,1994-02-05,Male,Diploma,O+,2022-10-18,2025-05-05,11,4564,389,3,6,1,1,0,False,Pass,Yes
d1e1eed1f4,Qi Guo,qiguo1195@gmail.com,+65 85009888,YdA%6H&anb,1976-04-22,Male,Diploma,O+,2021-06-17,2025-08-22,18,6605,410,3,9,3,1,2,False,Pass,Yes
b2a100fc0f,Samantha Mitchell,samanthamitchell4272@gmail.com,+65 82337796,IlNSz7c3Um,1972-09-28,Female,Postgraduate,A+,2022-01-11,2025-10-27,17,7238,444,0,13,1,2,1,False,Pass,Yes
315a1afe5c,Noah Wong,noahwong1230@gmail.com,+65 99260405,pCGD7zKT^q,1980-11-17,Male,Primary,A+,2024-02-05,2025-09-20,2,719,413,0,1,0,1,0,False,Pass,Yes
ebab0ec534,Ishita Li,ishitali9835@hotmail.com,+65 85286530,n3IR0RCdfV,1970-12-15,Female,University,A-,2021-11-18,2025-07-24,17,6860,403,1,3,10,2,1,False,Pass,Yes
0ec3df2cec,Amit Zhang,amitzhang9143@gmail.com,+65 94293398,ZQ1B7mOozP,1994-11-06,Male,Secondary,A+,2022-06-14,2025-10-14,11,4207,374,2,0,1,6,2,False,Pass,Yes
efc2b2beaf,Susan Ng,susanng6412@gmail.com,+65 95122796,sSOYGUKpMn,1965-03-01,Female,Primary,O+,2023-02-25,2025-09-20,12,4809,363,6,1,0,1,4,False,Pass,No
bffc77ffcf,Qiao Zheng,qiaozheng5929@hotmail.com,+65 85453611,RF7$OI8XmY,1968-11-22,Female,Secondary,A+,2024-05-13,2025-10-10,6,2686,390,1,0,0,4,1,False,Pass,Yes
d6241cd786,James Smith,jamessmith5229@gmail.com,+65 92875530,&HD3KI3JIW,1978-07-17,Male,Secondary,B+,2022-08-06,2022-08-06,1,411,411,0,0,0,1,0,False,Pass,Yes
b78397bbec,Madison Reddy,madisonreddy5100@gmail.com,+65 84156422,aZ?8zz!fXl,2002-08-10,Female,Secondary,O+,2024-02-16,2024-10-25,4,1630,371,2,0,0,2,0,False,Pass,No
ab952b0b5d,Chenwei Taylor,chenweitaylor1368@gmail.com,+65 87334946,y4@3x1$7Tp,1972-02-17,Male,Diploma,A+,2023-03-31,2025-04-25,10,3807,394,3,1,2,4,0,False,Pass,Yes
3cffdd7e9b,Pei Singh,peisingh4464@hotmail.com,+65 97427415,l?2lOMubX9,1985-04-26,Female,Secondary,O+,2022-12-29,2025-07-10,12,4288,439,0,7,3,1,1,False,Pass,Yes
07a360133e,Jing Gao,jinggao6621@gmail.com,+65 98693477,K96PX4^*%W,1985-05-14,Female,Diploma,O+,2025-03-29,2025-03-29,1,395,395,1,0,0,0,0,False,Pass,No
f2ea4bc9fd,Elizabeth Smith,elizabethsmith116@hotmail.com,+65 91469905,cIL#7zpSyl,1971-01-21,Female,Postgraduate,A+,2022-10-31,2024-11-25,10,3837,395,0,0,8,0,2,False,Pass,Yes
cb427adaa8,Azman Smith,azmansmith6095@gmail.com,+65 99482110,jD!H^d4h8%,1981-04-29,Male,Secondary,O+,2022-05-13,2025-07-13,14,5169,410,3,1,6,1,3,True,Pass,Yes
e45ddbf4ca,Ruoyi Johnson,ruoyijohnson6714@hotmail.com,+65 83671308,G6V5vh5fnt,1965-04-16,Female,Secondary,A+,2023-02-07,2024-04-02,6,2356,372,0,4,0,1,1,False,Pass,No
d36cfcfeae,Ella Reyes,ellareyes5160@gmail.com,+65 89740641,FzoIh%wGm9,1982-04-05,Female,Diploma,A+,2023-01-07,2025-04-20,7,2720,409,1,3,0,1,2,False,Pass,Yes
0d0523cef5,Hui Martinez,huimartinez4638@gmail.com,+65 85020627,44AlDcMNme,1986-11-14,Female,Secondary,O+,2021-11-03,2025-01-22,15,5268,370,1,2,3,8,1,False,Pass,Yes
c1ea8709fd,Izzah Salleh,izzahsalleh6965@gmail.com,+65 88667766,Dwt%r!7jUL,2003-11-16,Female,Primary,O+,2024-09-02,2025-08-04,5,1933,417,2,0,0,1,2,False,Pass,No
dacfdf1b6c,Emily Ma,emilyma98@gmail.com,+65 90609787,58bHx6#7Go,1985-06-19,Female,Diploma,B+,2020-09-10,2025-08-03,19,8308,399,4,1,11,1,2,False,Pass,Yes
1b1dd6e9b4,Youssef Chandra,youssefchandra4148@hotmail.com,+65 85500587,!zTyegakW$,1995-04-04,Male,Postgraduate,A-,2023-03-23,2025-10-22,12,5190,445,5,1,1,2,3,False,Pass,Yes
bd7fa3ef6d,Victor Silva,victorsilva3566@hotmail.com,+65 89275797,5MQaeVwuwV,1974-10-22,Male,Secondary,B-,2020-07-07,2025-05-26,19,6661,351,6,2,3,4,4,False,Pass,Yes
afbccfdbef,Neha Anderson,nehaanderson5610@gmail.com,+65 91162631,15ZhOQ1U!f,1980-12-14,Female,Secondary,A-,2024-09-15,2025-09-24,5,1905,431,0,1,1,3,0,False,Pass,Yes
0da8b6368d,Suyin Martinez,suyinmartinez4828@gmail.com,+65 98384001,J4PQk9gyMD,1984-08-12,Female,Diploma,A-,2023-10-03,2025-04-05,6,2334,377,1,0,1,4,0,False,Pass,Yes
ee86ac7681,Amelia Singh,ameliasingh9934@hotmail.com,+65 91744607,T2SiFnRJzc,1981-12-30,Female,Postgraduate,O-,2022-02-10,2025-10-27,17,6989,413,2,8,3,2,2,False,Pass,Yes
adefc9abad,Saiful Iyer,saifuliyer7151@gmail.com,+65 92707127,oOTSbAe1%p,2006-09-16,Male,Secondary,A-,2025-02-18,2025-10-28,4,1671,416,0,0,2,1,1,False,Pass,No
f3746fa4fc,Anand Gao,anandgao7552@hotmail.com,+65 90869264,zFj?3s&lq$,1980-07-08,Male,Diploma,O+,2020-12-26,2025-08-19,16,5831,366,0,6,1,5,4,False,Pass,Yes
7c9a6a1bf5,Dewi Rodriguez,dewirodriguez9046@hotmail.com,+65 92259106,v&*D8D7Q42,1971-06-29,Female,Secondary,A+,2024-10-16,2025-09-28,5,1864,394,0,1,3,0,1,False,Pass,Yes
b7f3fc14ed,Chloe Silva,chloesilva5925@gmail.com,+65 83806499,^2ZZQbWPji,1994-01-16,Female,Diploma,A+,2024-08-04,2025-04-18,4,1451,404,0,0,2,2,0,False,Pass,No
15ce02cdad,Layla Zheng,laylazheng4856@gmail.com,+65 86646945,brpaxkfNfy,1965-01-04,Female,Diploma,A+,2023-02-22,2025-09-03,12,4668,384,3,1,0,0,8,False,Pass,Yes
dd3ae54baf,Firdaus Kumar,firdauskumar2166@gmail.com,+65 99325862,k#9QRw&FNH,1965-06-19,Male,Primary,A+,2024-02-16,2025-01-26,5,1958,385,1,1,1,2,0,False,Pass,No
8590cda576,Han Menon,hanmenon6943@hotmail.com,+65 96027386,^E66?sOeJI,2000-01-30,Male,University,A-,2024-05-27,2024-05-27,1,417,417,0,1,0,0,0,False,Pass,Yes
d7788df96f,Vishal Lopez,vishallopez6195@hotmail.com,+65 90392478,B29IfNX2ar,1984-08-28,Male,University,A+,2023-05-15,2024-04-15,5,1953,406,3,0,1,1,0,False,Pass,Yes
2962aa2672,Chloe Silva,chloesilva4265@hotmail.com,+65 93472232,A32RCjo5OV,1972-08-11,Female,Postgraduate,O-,2023-08-24,2025-05-06,7,2989,429,1,2,0,4,0,False,Pass,Yes
80dc9ec4e0,Khairul Liang,khairulliang8837@gmail.com,+65 84662452,&Mcj!JWgG#,1997-02-01,Male,Diploma,B+,2025-08-04,2025-10-30,2,809,392,0,0,1,0,1,False,Pass,Yes
f3d5b7dda3,Caleb Ng,calebng150@hotmail.com,+65 80751884,L5^tWB1K*z,1975-11-26,Male,Diploma,O+,2022-09-03,2025-09-02,14,5902,402,2,7,1,2,2,False,Pass,Yes
f34626adfa,Ishita Qiu,ishitaqiu8912@hotmail.com,+65 86307279,wLBGugE*XC,1968-08-09,Female,Primary,A+,2023-11-02,2025-09-03,8,3313,423,3,1,0,1,3,False,Pass,Yes
b38bf5d3be,Youssef Tan,yousseftan914@hotmail.com,+65 91341594,Z8qtF4T*%^,1991-02-18,Male,Diploma,O-,2024-06-15,2025-08-29,5,1904,362,0,4,0,1,0,False,Pass,Yes
5e9adc4fca,Bianca Yang,biancayang3714@hotmail.com,+65 85643395,30c1NGUXeW,1970-03-26,Female,Diploma,A+,2023-07-07,2025-08-01,10,4137,382,5,1,2,2,0,False,Pass,Yes
b129d04ade,Sophia Zhou,sophiazhou6312@gmail.com,+65 90646667,JeS5PPbPuj,1988-04-29,Female,Secondary,A-,2023-12-16,2024-11-16,5,1829,424,0,2,0,3,0,False,Pass,No
55d3cfec2a,Aditi Ma,aditima6612@hotmail.com,+65 87185438,DVW1!F3UNB,2003-08-14,Female,Diploma,O-,2024-07-09,2025-10-16,3,1100,428,0,2,0,1,0,False,Pass,Yes
8ba4f5836c,Sophia Sharma,sophiasharma1150@gmail.com,+65 94857636,HMDl7qmcQ4,1989-07-04,Female,Primary,AB+,2023-05-31,2025-09-29,8,3420,392,0,4,2,0,2,False,Pass,Yes
4aa1b47def,Han Huang,hanhuang240@hotmail.com,+65 92332024,LdExV&VmlN,1990-03-05,Male,Secondary,B+,2021-11-24,2025-06-18,15,5964,353,3,2,1,6,3,False,Pass,No
dc8814eeda,Omar Nair,omarnair2486@hotmail.com,+65 95408160,mALkoG^FsX,2004-01-13,Male,Primary,A+,2025-04-12,2025-04-12,1,375,375,0,0,1,0,0,False,Pass,No
7fe6ee1bc3,Grace Zheng,gracezheng1412@hotmail.com,+65 85068827,b^a9jMHZ6c,1989-06-08,Female,Postgraduate,A-,2022-11-16,2025-03-05,11,4143,367,1,4,2,2,2,False,Pass,Yes
1968e3d5ca,Hui Zheng,huizheng3354@gmail.com,+65 84228933,dn%DIBj^u*,1993-08-03,Female,University,A+,2024-11-29,2024-11-29,1,425,425,1,0,0,0,0,False,Pass,Yes
00ef2c9f9e,Jiayi Varma,jiayivarma7638@hotmail.com,+65 88481796,^Fk*HMNT0M,1985-10-07,Female,Diploma,O-,2023-03-10,2025-10-18,12,4576,397,2,0,0,8,2,False,Pass,Yes
41efdbd7b8,Olivia Martinez,oliviamartinez1790@gmail.com,+65 93083424,&@jvh9C#Br,1990-08-19,Female,Diploma,O+,2024-02-27,2025-02-21,4,1743,391,2,0,2,0,0,False,Pass,No
a9ffcaf52d,Dev Mitchell,devmitchell704@hotmail.com,+65 93903698,?k0dfZABT4,1971-09-03,Male,Diploma,A+,2023-01-20,2025-10-18,11,3967,410,3,2,3,2,1,False,Pass,Yes
81beeffdec,Daniel Das,danieldas4219@gmail.com,+65 80707808,POJJr8arv2,1965-11-29,Male,Secondary,B+,2023-03-14,2025-09-15,11,4818,440,2,6,1,1,1,False,Pass,Yes
cec6cee1cf,Yan Carter,yancarter5488@gmail.com,+65 85723380,vikPhw#6O1,1976-06-22,Female,Secondary,O+,2022-11-02,2025-08-25,13,5259,382,2,1,6,2,2,False,Pass,Yes
dbbbcd32fc,Liam Liu,liamliu6324@gmail.com,+65 81962712,uO1hnDlv07,1986-05-12,Male,Diploma,O+,2024-08-24,2024-08-24,1,416,416,0,1,0,0,0,True,Pass,Yes
6d158a6d31,Naveen Gao,naveengao6071@hotmail.com,+65 83373293,SiLI?0q4dO,1969-02-16,Male,Primary,B+,2024-04-17,2025-03-19,5,1858,384,1,0,1,3,0,False,Pass,Yes
e9d9ffa5c3,Susan Aziz,susanaziz9067@hotmail.com,+65 82075260,G0MpPpF&#h,1966-04-09,Female,University,O-,2022-08-07,2025-10-12,13,5248,404,1,8,1,2,1,False,Pass,Yes
db4c4d2ebc,Farah Sharma,farahsharma3047@gmail.com,+65 85781650,fQfAK7EH@i,1981-02-28,Female,Secondary,O+,2022-08-13,2025-08-09,14,5316,444,4,6,2,2,0,False,Pass,Yes
73e661fcea,Jamal Hakim,jamalhakim7910@hotmail.com,+65 83757830,529FU$x&64,1997-06-14,Male,Postgraduate,A-,2024-03-10,2024-08-25,3,1263,384,0,3,0,0,0,False,Pass,Yes
bbbaea3cce,Bianca Yang,biancayang3940@gmail.com,+65 93812839,HpOBNEthoF,2005-03-26,Female,Primary,A+,2025-03-18,2025-10-19,2,801,388,1,1,0,0,0,False,Pass,Yes
fcb4278529,Connor Wang,connorwang4081@hotmail.com,+65 99108850,kwxtylK#De,2006-11-02,Male,Secondary,O-,2024-11-08,2025-08-18,4,1783,353,1,1,0,1,1,False,Pass,Yes
0b94b6821c,Mei Feng,meifeng1923@gmail.com,+65 94892001,3^Jxd0C6Zn,1994-12-18,Female,Secondary,B+,2023-03-29,2025-09-08,10,4329,358,1,4,2,1,2,False,Pass,No
8ca766a9ff,Siti Das,sitidas5079@gmail.com,+65 85831212,dtG8kjkr&Y,1966-05-27,Female,Primary,A+,2023-10-11,2025-07-12,8,2884,435,2,2,2,1,1,False,Pass,Yes
7bdd63fdfa,Natalie Lopez,natalielopez1848@hotmail.com,+65 97620256,*mvQaenuxF,1977-04-15,Female,Secondary,O+,2023-02-07,2025-03-04,10,3714,371,1,4,1,1,3,False,Pass,Yes
c9f0de20f7,Isabella Singh,isabellasingh4243@gmail.com,+65 92589877,eR9IQrM7pH,1986-11-01,Female,University,B+,2024-03-11,2024-08-26,3,1076,418,0,0,1,1,1,False,Pass,Yes
44eea24f2f,Ella Huang,ellahuang7315@hotmail.com,+65 83513510,YlBL&0vx99,1969-08-23,Female,Secondary,O+,2024-01-27,2025-06-14,7,2631,378,6,1,0,0,0,False,Pass,No
ccdf0c6bbe,Aisyah Rosli,aisyahrosli9157@hotmail.com,+65 91530742,ccy28kbQ0b,1993-01-12,Female,Secondary,B+,2025-02-19,2025-02-19,1,414,414,0,0,0,1,0,False,Pass,No
6ff5cdf7af,Neha Silva,nehasilva3824@gmail.com,+65 92711785,zrESZ$Te4j,1989-10-08,Female,Secondary,A+,2023-04-23,2025-09-15,10,4242,392,4,3,1,0,2,False,Pass,Yes
8099180fa5,Jie Zheng,jiezheng4236@gmail.com,+65 84890249,QM#Ocpqhx0,1965-07-04,Male,Primary,A+,2020-06-17,2025-10-30,15,6438,381,1,6,2,4,2,False,Pass,No
dcadebcdbc,Luca Patel,lucapatel7346@hotmail.com,+65 87683417,7I1eH5Qetc,1986-11-07,Male,Secondary,A+,2022-10-06,2025-08-06,13,4987,426,3,6,0,3,1,False,Pass,Yes
d0fc2c0feb,Susan Lim,susanlim7214@gmail.com,+65 94676335,JSm?VAfOho,2002-01-30,Female,Secondary,O+,2025-03-04,2025-03-04,1,423,423,0,1,0,0,0,False,Pass,No
12e5ffb28d,Ruoyi Martinez,ruoyimartinez3366@hotmail.com,+65 97374692,@a4LpIpQs%,1999-09-28,Female,University,A+,2024-11-24,2025-10-26,5,2020,412,1,0,3,0,1,False,Pass,Yes
4749abe71c,Elena Sharma,elenasharma4103@gmail.com,+65 85726327,PEatXI4vpD,1993-06-11,Female,Secondary,AB+,2024-02-22,2025-04-17,6,2492,421,2,1,2,0,1,True,Pass,No
db97dd48c3,Jie Lim,jielim5291@gmail.com,+65 83170276,sLZUnmtOhF,2002-05-23,Male,Diploma,O+,2023-08-11,2024-01-26,3,1091,361,0,0,1,2,0,False,Pass,No
1b2923eef4,Izzah Pillai,izzahpillai1428@hotmail.com,+65 89628797,NhdhTi8RgK,1966-03-07,Female,Postgraduate,A+,2023-04-04,2025-07-26,4,1584,359,2,2,0,0,0,False,Pass,Yes
d112c9f3ae,Logan Silva,logansilva458@gmail.com,+65 82967594,Fp4SbGDhZ8,1981-05-31,Male,Diploma,O+,2024-01-01,2025-10-06,5,2163,378,0,0,5,0,0,False,Pass,Yes
ddabdfffbf,Zulkifli Zhang,zulkiflizhang7936@gmail.com,+65 94112188,d?W7Fu75?l,1979-05-20,Male,Secondary,A+,2024-03-25,2024-09-09,3,1170,359,0,3,0,0,0,False,Pass,Yes
3d1c3aacbd,Olivia Clark,oliviaclark438@hotmail.com,+65 90821242,y0vbFF*Bvk,1997-02-25,Female,Secondary,O+,2020-02-27,2024-03-28,9,3254,433,0,2,5,2,0,False,Pass,Yes
a2ea40bec3,Lily Guo,lilyguo824@hotmail.com,+65 88308995,d3PfMuPfb^,1990-02-12,Female,University,O-,2023-09-11,2025-10-26,7,2981,378,0,1,2,2,2,False,Pass,Yes
ca8d4e6deb,Liam Xu,liamxu3147@gmail.com,+65 86199880,@#mCEpXdGz,1988-02-26,Male,Postgraduate,B-,2023-02-21,2025-06-10,11,4530,381,3,4,0,2,2,False,Pass,Yes
ec094f80d7,Barbara Rahman,barbararahman1410@hotmail.com,+65 81514838,ss0c6BPyEw,1992-07-29,Female,Diploma,O+,2022-01-20,2025-08-05,15,5661,371,2,6,3,1,3,False,Pass,Yes
46937a9126,Divya Reyes,divyareyes7881@gmail.com,+65 80602317,@^a9h*mmTZ,1968-02-23,Female,Diploma,A-,2024-09-16,2025-06-27,2,818,422,2,0,0,0,0,False,Pass,Yes
f1e8f5e0ae,Amira Yusof,amirayusof9945@gmail.com,+65 96791225,$ujNZn3X52,2002-04-01,Female,Secondary,O+,2024-08-04,2025-09-17,4,1736,403,1,1,1,0,1,False,Pass,Yes
65ce44008b,Qi Varma,qivarma1402@gmail.com,+65 83937538,iPlVc&l?Vw,2004-08-17,Male,University,O-,2024-06-06,2025-09-20,5,1898,386,0,3,2,0,0,True,Pass,Yes
aface3f2d0,Divya Clark,divyaclark7334@gmail.com,+65 81111359,g2?tTCGlG9,1985-10-03,Female,University,O-,2024-10-09,2025-10-10,2,744,405,0,0,1,1,0,False,Pass,Yes
e1b806add7,Yong Iyer,yongiyer8638@hotmail.com,+65 85992216,L5*#%qrwEu,1981-05-26,Male,University,AB+,2024-02-25,2025-09-27,6,2537,403,1,2,1,2,0,False,Pass,Yes
4838c98e9b,Sneha Taylor,snehataylor7534@hotmail.com,+65 84724034,33yIuzld6d,1985-08-21,Female,Postgraduate,A-,2024-03-05,2025-07-17,6,2532,357,2,0,3,0,1,False,Pass,No
a26f63a1f8,Richard Ridwan,richardridwan7318@hotmail.com,+65 95032937,tc$y0$TGGD,1992-05-23,Male,Secondary,A-,2023-03-22,2025-05-23,9,3399,359,4,1,3,1,0,False,Pass,Yes
d2ebfd980b,Arjun Martinez,arjunmartinez4676@gmail.com,+65 81607459,BDuMqJ@zOh,2001-04-25,Male,Secondary,O-,2024-10-04,2025-06-13,4,1479,417,1,3,0,0,0,False,Pass,Yes
4c9ba4bcbd,Avery Zhang,averyzhang9330@hotmail.com,+65 99726670,*pvQ?AsKt@,1981-10-29,Female,Secondary,A-,2024-10-31,2025-07-10,4,1749,384,3,0,0,1,0,False,Pass,Yes
ab6e7ba0c4,Blake Patel,blakepatel1651@hotmail.com,+65 87126253,5SXGJs&tmT,1964-12-27,Male,University,O-,2023-08-14,2024-12-30,7,3031,374,1,4,0,1,1,False,Pass,Yes
c1c97dcec1,Inaya Zhang,inayazhang9901@gmail.com,+65 97132127,oAuva5W&MA,1991-11-17,Female,Secondary,O+,2022-09-01,2025-08-30,11,4911,419,2,5,1,1,2,False,Pass,Yes
c0e1560530,Sanjay Young,sanjayyoung5290@hotmail.com,+65 90163602,VkikQRCkUL,1990-01-16,Male,Secondary,B-,2023-10-12,2025-08-28,5,2090,442,0,0,0,5,0,False,Pass,Yes
aa79dc87f0,Anand Reyes,anandreyes7926@gmail.com,+65 80239851,lW2?1KJlz0,1986-07-08,Male,Postgraduate,O+,2020-03-25,2022-07-13,11,4895,359,1,4,1,1,4,False,Pass,No
5add80c2c5,Finn Guo,finnguo6234@hotmail.com,+65 99782250,uWvV$S0AIe,1998-06-12,Male,Secondary,B-,2022-04-10,2025-10-25,15,5704,401,1,7,4,2,1,False,Pass,Yes
0dc3bf5d2b,Khairul Nair,khairulnair4505@gmail.com,+65 89938274,asX60!JK3p,2006-02-03,Male,Primary,O+,2024-11-05,2025-10-27,5,2006,389,0,1,1,2,1,False,Pass,Yes
dbaeadd4ee,John Iskandar,johniskandar2385@gmail.com,+65 92555979,yJW%aYOxxx,1989-01-21,Male,Diploma,AB+,2024-01-07,2025-08-22,3,1220,444,1,0,1,0,1,False,Pass,Yes
fcfabc7b9b,Zhi Carter,zhicarter2353@hotmail.com,+65 85341943,qZ&q15cBZ9,1983-08-31,Male,Secondary,O+,2022-02-12,2025-05-21,15,5278,376,3,8,1,0,3,False,Pass,Yes
7da36bcf77,Liling Tan,lilingtan3433@hotmail.com,+65 80541134,%We&L@V1r6,1995-11-20,Female,Secondary,O+,2023-06-16,2025-07-11,10,4275,411,2,0,6,1,1,False,Pass,Yes
230a2f1adf,Matthew Johnson,matthewjohnson9818@gmail.com,+65 94860621,6AxU8$23hG,1968-01-02,Male,Diploma,O+,2022-03-01,2025-03-16,14,6036,439,2,7,3,1,1,False,Pass,Yes
b49ddab71c,Ruoyi Iyer,ruoyiiyer5305@gmail.com,+65 99311075,DLgFLF#hSz,1989-03-31,Female,Primary,O+,2023-08-22,2024-10-15,6,2385,407,0,2,1,2,1,True,Pass,No
ddd2fd8ea3,Jing Yang,jingyang2848@gmail.com,+65 97789236,pB@mCsJUQP,1991-06-14,Female,Secondary,O-,2022-12-30,2025-10-03,13,5751,381,0,1,7,1,4,False,Pass,Yes
8c6e95ef6c,Siti Martinez,sitimartinez8931@hotmail.com,+65 85976222,5*naSuVYfH,1983-07-14,Female,Secondary,O+,2025-02-26,2025-02-26,1,422,422,0,1,0,0,0,False,Pass,No
73a3fd1bea,Meera Rahman,meerarahman319@gmail.com,+65 90997628,@ud@rxSWwp,1982-09-06,Female,Secondary,O+,2021-02-01,2025-06-06,18,6989,374,4,6,1,2,5,False,Pass,Yes
e6c9da5f8f,Sanjay Menon,sanjaymenon1479@gmail.com,+65 81528205,nl5S2HkZq9,1998-06-12,Male,Secondary,B-,2022-12-23,2025-07-04,12,5207,444,1,2,4,3,2,False,Pass,Yes
520d6ae4ff,Elena Yang,elenayang4174@gmail.com,+65 96575295,Y8vT*1&q1p,2000-07-08,Female,University,O+,2023-02-04,2025-04-09,8,3148,440,0,6,0,1,1,False,Pass,No
4fa6c1efdb,Logan Anderson,logananderson4533@hotmail.com,+65 82628277,u%U%5m4mC4,1976-08-22,Male,Diploma,A+,2021-05-25,2025-02-24,17,7532,396,5,0,3,4,5,False,Pass,Yes
616727298a,Gavin Patel,gavinpatel7299@gmail.com,+65 97886028,$WY3*dLsLM,1974-01-19,Male,Secondary,O-,2021-04-14,2025-10-15,20,8601,407,2,2,3,11,2,False,Pass,Yes
fca2bb170c,Scarlett Xu,scarlettxu8748@hotmail.com,+65 97450638,%@*?Lkxb9?,1972-06-25,Female,Primary,O+,2024-09-09,2025-04-24,3,1083,357,1,2,0,0,0,False,Pass,Yes
ed18ebfebd,Luca Anderson,lucaanderson2189@hotmail.com,+65 98501410,fctsNrWcrE,1975-10-23,Male,Secondary,A+,2023-10-28,2025-07-08,6,2399,413,4,0,0,2,0,False,Pass,Yes
